Country,Year,Central Govt Debt (Percentage of GDP),General Govt Debt (Percentage of GDP),Grant,Loan,Vague,Commercial,Development,Mixed,Representational,ACTION RELATING TO DEBT,"AGRICULTURE, FORESTRY, FISHING",BANKING AND FINANCIAL SERVICES,BUSINESS AND OTHER SERVICES,COMMUNICATIONS,DEVELOPMENTAL FOOD AID/FOOD SECURITY ASSISTANCE,DISASTER PREVENTION AND PREPAREDNESS,EDUCATION,EMERGENCY RESPONSE,ENERGY,GENERAL BUDGET SUPPORT,GENERAL ENVIRONMENTAL PROTECTION,GOVERNMENT AND CIVIL SOCIETY,HEALTH,"INDUSTRY, MINING, CONSTRUCTION",OTHER COMMODITY ASSISTANCE,OTHER MULTISECTOR,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,POPULATION POLICIES/PROGRAMMES AND REPRODUCTIVE HEALTH,RECONSTRUCTION RELIEF AND REHABILITATION,TRADE POLICIES AND REGULATIONS,TRANSPORT AND STORAGE,UNALLOCATED/UNSPECIFIED,WATER SUPPLY AND SANITATION,No,Yes,Adjusted Amount (Nominal USD)
BJ,2022,52.38636694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,2022,124.7948022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,2022,67.6803727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,2022,29.55612452,29.55612452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,2022,20.34599352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,2022,81.47517286,85.33022814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN,2022,2.062846049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,2022,31.55359579,33.45090884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF,2022,54.30861999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,2022,68.30020016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CV,2022,127.4069228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,2022,41.29925944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,2022,49.82932507,106.5903468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,2022,50.68688213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TD,2022,50.36741325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,2022,37.97548072,37.97683457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,2022,47.47306867,63.62620177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KM,2022,29.06412182,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,8572915182.0
CG,2022,99.56450483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,2022,63.85231136,64.28826708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR,2022,66.68946994,67.53531786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY,2022,122.5091349,86.5221367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZ,2022,45.7700692,42.34875512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,2022,56.75024797,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,20762486117.0
DK,2022,23.10284584,29.65821054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ,2022,40.61380154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DM,2022,110.7340673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,2022,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,2022,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,10684137966.0
EG,2022,,88.53352682,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,3300000000.0
SV,2022,55.49003395,77.23605076,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,5400000000.0
GQ,2022,27.147055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER,2022,163.7690012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,2022,18.83203621,17.16018411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZ,2022,46.5947406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJ,2022,86.43903981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,2022,60.21883988,74.80714921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR,2022,92.14923914,111.6708111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,2022,55.05446157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GM,2022,83.90297622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,2022,45.94931537,66.53529176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,2022,88.76674435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR,2022,192.4133847,177.4342766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GD,2022,64.50750844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT,2022,29.5948481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN,2022,33.40427722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW,2022,79.5292675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GY,2022,27.80913976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HT,2022,25.01000607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,2022,53.3714217,46.97952048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HK,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU,2022,76.64957272,75.9316496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,2022,65.93347628,68.72586565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,2022,55.44550786,83.12603433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,2022,39.48240713,39.93375684,,4.0,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,50666666400.0
IR,2022,34.00648221,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,53146071754.0
IQ,2022,43.30000287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,2022,50.69392524,45.18986979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,2022,59.22954045,60.9311689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,2022,140.5729832,144.4079879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,2022,87.95645194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,2022,214.270397,261.2888099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,2022,89.42488668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,2022,20.25460532,23.4974193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,2022,67.93619258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KI,2022,15.21398324,15.21398324,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,341353383.0
KR,2022,48.05224722,54.33095925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KW,2022,2.922983629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KG,2022,53.52825682,53.52825682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,2022,128.5143486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LV,2022,41.84824749,41.60925329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LB,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LS,2022,57.90697277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR,2022,55.36629006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,2022,37.58953108,39.56099703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,2022,20.82306202,24.30510434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,2022,56.98873665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MW,2022,70.1394698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MY,2022,60.3735969,66.26501494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,2022,114.9430768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ML,2022,53.21783226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,2022,52.34010307,53.36827596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,2022,47.7404194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MX,2022,40.85807515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,2022,34.68444569,33.52287987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,2022,61.14703073,82.42665122,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,4786811032.0
ME,2022,69.51652303,71.23084735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,2022,68.7880947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ,2022,104.5164792,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,13200000000.0
MM,2022,63.89604633,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,3023955973.0
NA,2022,71.27840912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NP,2022,43.83036292,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,7200000000.0
NZ,2022,52.7920139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2022,45.95595644,45.95595644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,2022,51.07550231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,2022,34.92570487,38.01732474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MK,2022,50.59654827,51.7992192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO,2022,13.16648148,39.60327268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OM,2022,40.14791556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PK,2022,75.75285521,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1296069778.0
PG,2022,49.19254372,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,7736434109.0
PY,2022,34.16419963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE,2022,30.40848519,31.48530284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,2022,40.37094495,49.57697819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PT,2022,118.7650013,116.048265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QA,2022,45.308101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,2022,47.62932319,47.19494549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RU,2022,,19.59681608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RW,2022,64.42522358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN,2022,24.26262146,64.75249737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,2022,85.26666569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VC,2022,86.31683007,86.79871504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS,2022,43.72747242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM,2022,81.16614694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,2022,22.57286145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,2022,74.9702267,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,4855933959.0
RS,2022,50.80988974,53.53931634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,2022,63.42675998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SL,2022,98.84816726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SG,2022,135.8565333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SK,2022,66.43893559,58.82059317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI,2022,64.15691506,69.91927254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB,2022,16.85319102,,2.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,,2290187735.0
ZA,2022,71.01574699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS,2022,39.63873708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES,2022,102.2493578,111.9775054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LK,2022,117.6613251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD,2022,127.5521868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SR,2022,123.1576125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,2022,37.03242611,31.68581409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,2022,14.40019557,39.12240913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ST,2022,58.09900941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW,2022,26.08065034,27.46548828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,2022,53.56342525,53.77229197,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,9759362800.0
TL,2022,16.26781492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TG,2022,68.03727346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TO,2022,47.54149596,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1057971014.0
TT,2022,52.10152975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,2022,79.36359633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM,2022,5.185579818,5.185579818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,2022,7.58669814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,2022,26.88307804,31.17811286,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,10833725411.0
UG,2022,50.83430291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,2022,83.11931878,81.69297141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,2022,100.7473429,101.3639512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,2022,110.1468026,121.3832172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY,2022,51.27605448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VU,2022,45.75168236,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,6314777697.0
VE,2022,,157.809488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN,2022,,37.0913081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,2022,59.77614165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,2022,73.53135942,73.53135942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZM,2022,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,2216000000.0
ZW,2022,92.8237321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,2000,,35.23455343,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,120794946.0
CN,2000,,22.98670716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD,2000,,134.9822586,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,1545254881.0
ET,2000,,93.63260064,2.0,,,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,22415899.0
GE,2000,,72.59749463,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,36238484.0
MH,2000,,27.40881384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU,2000,,59.73040388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM,2000,,26.98377904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NR,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,2000,,52.17596188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,2000,,55.81119598,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1527777778.0
PH,2000,,59.20274492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ,2000,,111.4289075,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,650000000.0
TZ,2000,,55.35955745,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,458658408.0
AE,2000,,3.092657765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZ,2000,,29.47873619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,2001,,34.86881214,4.0,1.0,,,4.0,1.0,,,,,,,,,,,1.0,,,3.0,,,,,1.0,,,,,,,5.0,,1764713685.0
CN,2001,,24.57461999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD,2001,,181.616717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,2001,,97.32475753,2.0,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,12266000000.0
GE,2001,,69.35378966,,2.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,1942353442.0
MH,2001,,32.85621487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU,2001,,60.49219054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM,2001,,23.60149685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NR,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,2001,,49.5228075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,2001,,60.18547505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,2001,,59.47094105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ,2001,,99.44864407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZ,2001,,50.77035923,4.0,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,8218167510.0
AE,2001,,2.689688483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZ,2001,,44.83845851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,2002,,39.74832144,5.0,1.0,,,6.0,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,1.0,6.0,,6508923874.0
CN,2002,,25.91554619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD,2002,,136.0422851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,2002,,107.3627759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE,2002,,67.38977377,2.0,,,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,78459722.0
MH,2002,,37.24463963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU,2002,,66.69559161,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,,1449797327.0
FM,2002,,23.95647281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NR,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,2002,,48.86408308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,2002,,59.33148994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,2002,,65.18395027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ,2002,,98.2969401,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,200000000.0
TZ,2002,,47.37142268,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,5000000.0
AE,2002,,3.427151142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZ,2002,,41.63289282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,2003,,43.09941889,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,2000000.0
CN,2003,,26.80032058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD,2003,,114.4640421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,2003,,103.6907278,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,354525078.0
GE,2003,,61.28695462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH,2003,,43.81472191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU,2003,,70.78686374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM,2003,,24.57407584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NR,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,2003,,50.00741015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,2003,,58.81310606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,2003,,71.39296805,2.0,2.0,,,2.0,2.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,,6506705565.0
TJ,2003,,69.76019008,2.0,,,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,245286927.0
TZ,2003,,44.37581767,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,20000000.0
AE,2003,,3.331996594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZ,2003,,31.41234529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH,2004,,42.70341318,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,6596812500.0
CN,2004,,26.39322588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD,2004,,141.7589734,3.0,,,,3.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,3.0,,1242363967.0
ET,2004,,103.1041126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE,2004,,49.05761987,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,60408905.0
MH,2004,,46.94448749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU,2004,,61.14267219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM,2004,,25.33756487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NR,2004,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,100000000.0
NL,2004,,50.31155179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,2004,,61.18374671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,2004,,71.08231103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ,2004,,49.41219164,2.0,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,2050000.0
TZ,2004,,44.52162833,2.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,,2055902786.0
AE,2004,,4.079731317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZ,2004,,26.87713658,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,157063154.0
KH,2005,,35.56103749,2.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,2.0,,1034409097.0
CN,2005,,26.31166052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD,2005,,96.27997655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,2005,,78.23878453,4.0,,,,4.0,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,4.0,,1128927539.0
GE,2005,,38.85334893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH,2005,,46.21509581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU,2005,,61.65042435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM,2005,,24.69078973,2.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,313000000.0
NR,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,2005,,49.78135103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,2005,,61.72657277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,2005,,64.67429292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ,2005,,45.84328216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZ,2005,,46.09134996,2.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,2.0,,2250000.0
AE,2005,,4.481496626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZ,2005,,21.01150094,1.0,2.0,,,3.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,3.0,,2272409674.0
KH,2006,,30.68224888,3.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,3.0,,2807085685.0
CN,2006,,25.56791961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD,2006,,96.3028721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,2006,,67.53661425,3.0,1.0,,,3.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,4.0,,43082918064.0
